Location,SampleDate,SampleYear,SampleMonth,Period,Recorder,Transect,Substrate,Height,Notes,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.9,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,1.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.4,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,4.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,1.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,4.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,1.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Tyler Burton Smith,3,SARG,3.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,0.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,1.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,3.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,1.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,DICT,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.4,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,4.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,0.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,1.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,3.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,2.8,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,2.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,4.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,1.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,4.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,LOBO,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,5,SARG,6.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,4.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.9,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,2.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,4.4,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,3.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,0.4,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.9,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,4.7,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,3.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.6,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.5,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FLCY,1.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,HALI,1.7,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,HALI,3.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,1,HALI,2.9,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,2,DICT,0.9,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,2,DICT,0.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,2,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,2,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,0.9,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.7,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.6,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.6,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,1.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.8,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,3,FILSED,0.8,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,CYAN,0.5,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,0.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,0.5,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,1.0,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,2.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,1.0,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.8,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,1.0,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.6,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.4,,,,
Great Pond,10/21/2022,2022,10,Annual,Tyler Burton Smith,4,SARG,2.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,DICT,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,DICT,1.7,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,DICT,0.8,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,FIL,0.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,5,MACA,1.3,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,DICT,0.9,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,HALI,7.0,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,HALI,2.2,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,MACA,9.6,,,,
Great Pond,10/21/2022,2022,10,Annual,Brad Arrington,6,MACA,7.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,3.6,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,DICT,5.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.8,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.9,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,1.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,FLCY,1.7,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,2,LOBO,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,DICT,2.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,DICT,1.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,DICT,3.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,DICT,0.6,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,DICT,2.6,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FIL,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,1.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FLCY,0.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,FLCY,1.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,DICT,1.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,DICT,0.9,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FIL,0.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FIL,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FIL,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FLCY,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,FLCY,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,LOBO,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,LOBO,1.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,4,LOBO,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,DICT,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,DICT,1.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,DICT,4.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,DICT,1.0,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FIL,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FIL,0.2,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FILSED,0.5,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FILSED,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FILSED,0.4,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FILSED,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Rosmin Ennis,5,FLCY,0.6,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Brad Arrington,6,LOBO,0.3,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Brad Arrington,6,LOBO,0.1,,,,
Lang Bank EEMP,10/21/2022,2022,10,Annual,Brad Arrington,6,LOBO,2.0,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,DICT,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.4,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,1,LOBO,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.4,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.4,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.6,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Tyler Burton Smith,2,LOBO,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,DICT,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,DICT,0.8,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,DICT,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,DICT,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,1.8,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,DICT,1.8,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,DICT,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,DICT,0.5,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.3,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.4,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.4,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,FILSED,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Rosmin Ennis,4,LOBO,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,LOBO,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,LOBO,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,5,LOBO,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,DICT,0.2,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Kings Corner,10/22/2022,2022,10,Annual,Brad Arrington,6,LOBO,0.2,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,2.3,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,1.1,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,1.7,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,2.8,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,1.8,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,2.4,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,DICT,3.3,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,LOBO,0.6,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,LOBO,0.9,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,1,LOBO,0.6,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,4.5,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,1.1,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,2.7,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,5.9,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,1.2,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,1.7,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,3.3,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,2.3,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,4.8,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,DICT,6.7,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,LOBO,0.4,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Brad Arrington,2,LOBO,0.3,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,0.6,,,,
Mutton Snapper FSA,10/22/2022,2022,10,Annual,Tyler Burton Smith,3,DICT,4.7,,,,
